filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
5972.png,0.290863037109375,34.44718306154009,29.097386650021754,0.9360297354276282,0.7988406523311261
5986.png,0.3607025146484375,32.73883926063192,28.33309296970825,0.9565203070650267,0.897302179159778
6018.png,0.3122100830078125,37.339954355385814,32.28475608871805,0.9790123512428258,0.9380365266642927
6048.png,0.3219451904296875,35.37763061639016,30.45831988932826,0.9577962342523471,0.8774850868647437
6051.png,0.3065948486328125,33.73131459953336,28.598208023662433,0.9670129785608164,0.8989854473040336
6067.png,0.393829345703125,35.815615729680175,31.76882095058778,0.9727511893439919,0.9349288367219165
6088.png,0.5356292724609375,31.751966294056338,29.08342056751705,0.9237878990599672,0.87322201110642
6101.png,0.545318603515625,32.786480830168784,30.16712955735287,0.9488326236054534,0.9137213244814365
6127.png,0.285858154296875,30.15530976335574,24.7294299688483,0.929808078215576,0.7673941673887985
6136.png,0.323699951171875,33.04801776537931,28.15563811816157,0.9521723294530504,0.864623009611575
6161.png,0.3807525634765625,33.6088199557162,29.415359551776177,0.9594168862671572,0.8978505018439309
6181.png,0.3456878662109375,33.10870381627921,28.49851623584766,0.9409263972352337,0.8435956616113934
6209.png,0.4462432861328125,32.48858000552859,28.99346237236347,0.9556967343051107,0.9146030751271385
6266.png,0.45220947265625,31.826448081439015,28.379869765639363,0.915777173310822,0.8187357865983684
6312.png,0.22662353515625,36.60928389897802,30.330581483791242,0.960190336871799,0.8582383666984531
6342.png,0.474884033203125,28.799358010042035,25.58301036733294,0.8842128447030915,0.7742976137986384
6349.png,0.477630615234375,33.70172141184739,30.4931515509178,0.9437972060156992,0.8888314268988943
6354.png,0.369873046875,30.195453563430462,25.92510454727425,0.926585371047905,0.8213138330995057
6372.png,0.3399658203125,33.19330032238477,28.507712291146262,0.9658804351970774,0.905953544890667
6373.png,0.3003692626953125,35.21746633421371,30.029879475767505,0.9655195703301717,0.9004035455409386
6390.png,0.4168701171875,33.23837606172798,29.43916177836534,0.952030736851955,0.8916432024992357
6397.png,0.4826812744140625,34.5636549194485,31.415399819451828,0.9576527354711744,0.9210067650726581
6399.png,0.6500091552734375,34.03370595255805,32.18176074218915,0.9426994620933866,0.9187425182045946
6438.png,0.3024139404296875,31.738668721894317,26.54585921685655,0.9453541413086288,0.8326620994384568
6442.png,0.5377349853515625,28.748431073804607,26.06943603018362,0.8850492103389879,0.8032720357622004
6449.png,0.3216705322265625,33.88716295252364,28.981341587348133,0.9541341137359085,0.8697804971895471
6471.png,0.4303131103515625,33.98084072287425,30.332798392164058,0.9641351415321013,0.9220714989026946
6472.png,0.549346923828125,32.85290483560861,30.25152687840199,0.9562530289074433,0.9241506158816785
6493.png,0.368743896484375,32.72142410776465,28.38878077068633,0.9555213322750818,0.8856965218159154
6556.png,0.28759765625,35.79797388674062,30.4213666591536,0.9688752320909102,0.9007558902627882
6576.png,0.205596923828125,37.433255207316954,30.565352444826487,0.9812780888049195,0.9170062738025554
6604.png,0.2789459228515625,35.618422705003624,30.120444734811148,0.95905133993919,0.878458335196948
6609.png,0.4593505859375,30.53684667516121,27.26075045109919,0.926553808703139,0.859747405695992
6644.png,0.47698974609375,30.80451468559896,27.59021839626115,0.9244712853294232,0.849237945020909
6650.png,0.632781982421875,31.6588689372746,29.67691800964053,0.9043174849371123,0.8540503382349448
6654.png,0.4953460693359375,30.385950405182403,27.339681108767984,0.9151532064775794,0.8385443600157194
6664.png,0.415802001953125,32.45314451988333,28.702471311076977,0.9297155722059524,0.8607802871637937
6680.png,0.427337646484375,32.81376807069663,29.12763209590465,0.9527022865943817,0.895997236970347
6705.png,0.5035247802734375,28.522806447816595,25.565608785571243,0.865764550814709,0.7581239849607715
6736.png,0.334564208984375,31.56147422066436,26.834659280221196,0.9284970064258146,0.8047375719222641
6741.png,0.30828857421875,33.96521693337729,28.936833052561592,0.9577737860871331,0.890377581935979
6746.png,0.252716064453125,34.031101816650754,28.05831456072841,0.9561643022681257,0.8397599654923679
6754.png,0.3811798095703125,30.98293921535106,26.816278270856003,0.9307014164344717,0.8330928249528036
6766.png,0.3265533447265625,34.91749474008735,30.085984889995636,0.9419699448501573,0.8427409555802456
6768.png,0.351806640625,33.278615646673046,28.75409417764695,0.9587260046020548,0.8979551760998653
6769.png,0.483642578125,27.037796855277094,23.90623861083572,0.8170944893501298,0.6503834746193896
